datum,bana,avd,häst,plac,h1_dat,h1_plac
2018-01-13 00:00:00,JÄGERSRO,5,KASH BRODDA,1.0,2017-12-26 00:00:00,6.0
2018-01-13 00:00:00,JÄGERSRO,5,MAKERA,0.0,2017-12-30 00:00:00,2.0
2018-01-13 00:00:00,JÄGERSRO,5,NANCY AMERICA,0.0,2017-12-25 00:00:00,13.0
2018-01-13 00:00:00,JÄGERSRO,5,PART TWO,0.0,2018-01-04 00:00:00,13.0
2018-01-13 00:00:00,JÄGERSRO,5,SILVER ANNIE,0.0,2018-01-03 00:00:00,4.0
2018-01-13 00:00:00,JÄGERSRO,5,ULTIMATE WINE,0.0,2017-12-28 00:00:00,7.0
2018-01-13 00:00:00,JÄGERSRO,5,VOLONTARY SIMPLCTY,0.0,2017-12-30 00:00:00,2.0
2018-01-13 00:00:00,JÄGERSRO,6,AUGUSTUS F.,1.0,2017-12-30 00:00:00,3.0
2018-01-13 00:00:00,JÄGERSRO,6,FANTASY RIVER,0.0,2017-12-20 00:00:00,5.0
2018-01-13 00:00:00,JÄGERSRO,6,JAIRO,0.0,2017-12-26 00:00:00,1.0
2018-01-13 00:00:00,JÄGERSRO,6,MASTER CROWE,0.0,2017-12-30 00:00:00,6.0
2018-01-13 00:00:00,JÄGERSRO,6,MEGAMUSCLE,0.0,2017-12-13 00:00:00,4.0
2018-01-13 00:00:00,JÄGERSRO,6,PAJAS FACE,0.0,2017-12-26 00:00:00,5.0
2018-01-13 00:00:00,JÄGERSRO,6,SHOGUN D.K.,0.0,2017-12-30 00:00:00,13.0
2018-01-13 00:00:00,JÄGERSRO,6,TRINITY LUX,0.0,2017-12-26 00:00:00,1.0
2018-01-13 00:00:00,JÄGERSRO,6,VÄSTERBO EXACT,0.0,2017-12-30 00:00:00,1.0
2018-01-13 00:00:00,JÄGERSRO,7,BELONG LIFE,0.0,2017-12-28 00:00:00,5.0
2018-01-13 00:00:00,JÄGERSRO,7,NIKY FLAX,0.0,2017-12-30 00:00:00,3.0
2018-01-13 00:00:00,JÄGERSRO,7,PHARAON FACE,0.0,2017-12-30 00:00:00,14.0
2018-01-13 00:00:00,JÄGERSRO,7,SHELBY GLIDE,0.0,2017-12-26 00:00:00,5.0
2018-01-13 00:00:00,JÄGERSRO,7,STARO IVY LEAGUE,0.0,2017-12-26 00:00:00,3.0
2018-01-13 00:00:00,JÄGERSRO,7,TROT KRONOS,0.0,2017-12-18 00:00:00,1.0
2018-01-20 00:00:00,ROMME,1,CUPIDO SISU,0.0,2018-01-06 00:00:00,4.0
2018-01-20 00:00:00,ROMME,1,FASHION DIVA,0.0,2017-12-31 00:00:00,3.0
2018-01-20 00:00:00,ROMME,1,ISLAND LIFE,0.0,2017-12-26 00:00:00,2.0
2018-01-20 00:00:00,ROMME,1,M.T.INSIDER,0.0,2018-01-02 00:00:00,3.0
2018-01-20 00:00:00,ROMME,1,SUPER ZANTOS,0.0,2018-01-09 00:00:00,6.0
2018-01-20 00:00:00,ROMME,2,ATHOS RACE,0.0,2017-12-31 00:00:00,14.0
2018-01-20 00:00:00,ROMME,2,CORKY RAMIREZ,0.0,2017-12-26 00:00:00,6.0
2018-01-20 00:00:00,ROMME,2,ROOFER,0.0,2018-01-09 00:00:00,4.0
2018-01-20 00:00:00,ROMME,2,TENTACLES,0.0,2017-12-26 00:00:00,7.0
2018-01-20 00:00:00,ROMME,2,TWINKLE KRONOS,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,2,VALBORG MARJE,0.0,2017-12-09 00:00:00,14.0
2018-01-20 00:00:00,ROMME,2,YOUNG DA VICI,0.0,2017-12-31 00:00:00,3.0
2018-01-20 00:00:00,ROMME,3,BILLY FLYNN,0.0,2017-12-18 00:00:00,13.0
2018-01-20 00:00:00,ROMME,3,EXPLOSIVE DE VIE,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,3,FLY THE WORLD,0.0,2018-01-06 00:00:00,6.0
2018-01-20 00:00:00,ROMME,3,INDOOR VOICES,0.0,2018-01-06 00:00:00,3.0
2018-01-20 00:00:00,ROMME,3,KADETT C.D.,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,3,MIND YOUR FACE,0.0,2017-12-26 00:00:00,3.0
2018-01-20 00:00:00,ROMME,3,ON TRACK PIRATEN,1.0,2017-12-26 00:00:00,13.0
2018-01-20 00:00:00,ROMME,3,WEST WING,0.0,2017-12-23 00:00:00,14.0
2018-01-20 00:00:00,ROMME,4,ALFIE,1.0,2018-01-06 00:00:00,7.0
2018-01-20 00:00:00,ROMME,4,ART KJARVALD,0.0,2018-01-06 00:00:00,3.0
2018-01-20 00:00:00,ROMME,4,BLÅS UNDAN,0.0,2018-01-06 00:00:00,6.0
2018-01-20 00:00:00,ROMME,4,FLEX,0.0,2017-12-29 00:00:00,13.0
2018-01-20 00:00:00,ROMME,4,KRUSEN,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,4,SJÖ ODIN,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,4,SMEDSBO FAKSEN,0.0,2017-09-20 00:00:00,6.0
2018-01-20 00:00:00,ROMME,4,SOLÖR STEGG,0.0,2017-07-04 00:00:00,1.0
2018-01-20 00:00:00,ROMME,4,TAND TUFF,0.0,2018-01-06 00:00:00,1.0
2018-01-20 00:00:00,ROMME,4,TRIPPA UNDAN,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,5,ALVENA VALVA,0.0,2018-01-06 00:00:00,5.0
2018-01-20 00:00:00,ROMME,5,TRICIA,0.0,2017-12-17 00:00:00,4.0
2018-01-20 00:00:00,ROMME,5,VIKTORIA SWING,0.0,2018-01-07 00:00:00,13.0
2018-01-20 00:00:00,ROMME,5,VÄSTERBO REALWORLD,0.0,2017-12-03 00:00:00,13.0
2018-01-20 00:00:00,ROMME,6,ANDREAS BOY,0.0,2018-01-06 00:00:00,14.0
2018-01-20 00:00:00,ROMME,6,DAVY JONES SISU,0.0,2018-01-09 00:00:00,6.0
2018-01-20 00:00:00,ROMME,6,HARMON BOKO,0.0,2018-01-06 00:00:00,2.0
2018-01-20 00:00:00,ROMME,6,IT'S SHOWTIME ZAZ,1.0,2018-01-11 00:00:00,4.0
2018-01-20 00:00:00,ROMME,6,JAQUES NOIR,0.0,2018-01-06 00:00:00,14.0
2018-01-20 00:00:00,ROMME,6,JORDAN LEE G.L.,0.0,2018-01-06 00:00:00,3.0
2018-01-20 00:00:00,ROMME,6,RAMBO RIVNER,0.0,2017-12-27 00:00:00,1.0
2018-01-20 00:00:00,ROMME,6,SANDSJÖNS IGOR,0.0,2017-12-30 00:00:00,14.0
2018-01-20 00:00:00,ROMME,6,VÄSTERBO GROSBOIS,0.0,2018-01-06 00:00:00,4.0
2018-01-20 00:00:00,ROMME,6,ZORRO SWING,0.0,2018-01-06 00:00:00,1.0
2018-01-20 00:00:00,ROMME,7,FORECAST,0.0,2018-01-06 00:00:00,4.0
2018-01-20 00:00:00,ROMME,7,HAN HERRED,0.0,2017-12-26 00:00:00,4.0
2018-01-20 00:00:00,ROMME,7,MR PERFECTION,0.0,2018-01-09 00:00:00,4.0
2018-01-20 00:00:00,ROMME,7,NATIONAL PRINCE,1.0,2017-12-26 00:00:00,6.0
2018-01-20 00:00:00,ROMME,7,PERSOS SMOKIE,0.0,2018-01-06 00:00:00,14.0
2018-01-20 00:00:00,ROMME,7,SAMBUCA KNIGHT,0.0,2018-01-06 00:00:00,2.0
2018-01-20 00:00:00,ROMME,7,SCARPIA,0.0,2018-01-09 00:00:00,5.0
2018-01-20 00:00:00,ROMME,7,TAFFY,0.0,2018-01-06 00:00:00,13.0
2018-01-20 00:00:00,ROMME,7,TOBACCO,0.0,2018-01-06 00:00:00,3.0
2018-01-27 00:00:00,KALMAR,1,AUGUSTUS F.,0.0,2018-01-13 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,1,DOLLAR ACCESS,0.0,2017-12-23 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,1,JAIRO,1.0,2018-01-13 00:00:00,2.0
2018-01-27 00:00:00,KALMAR,1,MASTER CROWE,0.0,2018-01-13 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,1,ONCEFORALL FACE,0.0,2017-12-13 00:00:00,2.0
2018-01-27 00:00:00,KALMAR,1,PAJAS FACE,0.0,2018-01-13 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,1,TRINITY LUX,0.0,2018-01-13 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,1,TRUST LAUNCHER,0.0,2018-01-10 00:00:00,7.0
2018-01-27 00:00:00,KALMAR,2,DOYOUCASH IN,0.0,2018-01-10 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,2,FIDAGU U.R.,0.0,2018-01-17 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,2,HÖWINGS VENUS,0.0,2018-01-10 00:00:00,5.0
2018-01-27 00:00:00,KALMAR,2,SKYTTEN LISL,0.0,2018-01-12 00:00:00,2.0
2018-01-27 00:00:00,KALMAR,2,UAPPA DI AZZURRA,0.0,2018-01-16 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,2,UDDENS INTRO,0.0,2017-12-28 00:00:00,3.0
2018-01-27 00:00:00,KALMAR,2,WINGAIT ERIK,1.0,2017-12-28 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,3,ART ON LINE,0.0,2018-01-10 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,3,B.B.S.SUGARLIGHT,0.0,2018-01-10 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,3,CALIBER T.T.,0.0,2018-01-10 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,3,DREAMS TAKE TIME,0.0,2018-01-13 00:00:00,14.0
2018-01-27 00:00:00,KALMAR,3,VÄSTERBOONTHENEWS,1.0,2018-01-13 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,4,DIORA SOUND,0.0,2018-01-13 00:00:00,3.0
2018-01-27 00:00:00,KALMAR,4,KENDRA SILVIO,0.0,2018-01-13 00:00:00,14.0
2018-01-27 00:00:00,KALMAR,5,FAIRPLAY PELLINI,0.0,2018-01-06 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,5,FEEL THE MUSIC,0.0,2017-12-26 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,5,HARRI K.,0.0,2018-01-13 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,5,INDIAN FRONT,0.0,2017-12-31 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,5,MINNESTADS ECUADOR,1.0,2017-12-31 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,5,NOUVELLE MADELENE,0.0,2018-01-12 00:00:00,3.0
2018-01-27 00:00:00,KALMAR,5,THE REAL STAR,0.0,2017-12-30 00:00:00,6.0
2018-01-27 00:00:00,KALMAR,5,WAFFLE,0.0,2018-01-13 00:00:00,5.0
2018-01-27 00:00:00,KALMAR,6,FRIEND OF NATURE,0.0,2017-12-31 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,6,HANK VON HÅLERYD,0.0,2018-01-13 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,6,IAGO ZON,0.0,2018-01-12 00:00:00,6.0
2018-01-27 00:00:00,KALMAR,6,MELLBY DEMON,0.0,2018-01-03 00:00:00,3.0
2018-01-27 00:00:00,KALMAR,6,POKEMON ÅS,0.0,2018-01-04 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,6,SHELBY GLIDE,0.0,2018-01-13 00:00:00,4.0
2018-01-27 00:00:00,KALMAR,6,STARO IVY LEAGUE,0.0,2018-01-13 00:00:00,5.0
2018-01-27 00:00:00,KALMAR,7,CASH VALLEY,0.0,2018-01-12 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,7,ERIK STING,1.0,2018-01-06 00:00:00,13.0
2018-01-27 00:00:00,KALMAR,7,GLOBAL SCIENCE,0.0,2018-01-09 00:00:00,1.0
2018-01-27 00:00:00,KALMAR,7,JACK BOWLER,0.0,2018-01-13 00:00:00,6.0
2018-01-27 00:00:00,KALMAR,7,RHESOS FACE,0.0,2017-12-30 00:00:00,7.0
2018-01-27 00:00:00,KALMAR,7,TWIGS BRIARD,0.0,2018-01-05 00:00:00,6.0
2018-01-27 00:00:00,KALMAR,7,UPTOTHE CHAPEL,0.0,2018-01-13 00:00:00,7.0
2018-01-27 00:00:00,KALMAR,7,VELVET GIO,0.0,2017-12-30 00:00:00,2.0
2018-01-27 00:00:00,KALMAR,7,ZORN BRICK,0.0,2018-01-13 00:00:00,2.0
2018-01-28 00:00:00,BOLLNÄS,1,DUSKTODAWN SISU,0.0,2018-01-09 00:00:00,2.0
2018-01-28 00:00:00,BOLLNÄS,1,HANKYPANKY FRANCES,1.0,2017-08-31 00:00:00,6.0
2018-01-28 00:00:00,BOLLNÄS,1,TINA GEL,0.0,2018-01-03 00:00:00,1.0
2018-01-28 00:00:00,BOLLNÄS,2,ELDVIN,0.0,2018-01-06 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,2,ESSIS LILLE ALFRED,0.0,2017-04-27 00:00:00,13.0
2018-01-28 00:00:00,BOLLNÄS,2,GULI STORM,0.0,2017-12-25 00:00:00,3.0
2018-01-28 00:00:00,BOLLNÄS,2,HALLSTA VINNEX,0.0,2018-01-07 00:00:00,1.0
2018-01-28 00:00:00,BOLLNÄS,2,NÄRBY PANIK,0.0,2018-01-06 00:00:00,13.0
2018-01-28 00:00:00,BOLLNÄS,2,SILVER STJÄRNA,0.0,2018-01-17 00:00:00,6.0
2018-01-28 00:00:00,BOLLNÄS,2,TAND TUFF,1.0,2018-01-20 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,3,BEAU MEC,1.0,2018-01-06 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,3,ELIT HÅLERYD,0.0,2018-01-06 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,3,EXPLOSIVE DE VIE,0.0,2018-01-20 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,3,FLY THE WORLD,0.0,2018-01-20 00:00:00,6.0
2018-01-28 00:00:00,BOLLNÄS,3,NAPPA SCAR,0.0,2018-01-13 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,3,NAROLD VOX,0.0,2018-01-06 00:00:00,7.0
2018-01-28 00:00:00,BOLLNÄS,3,ORIGO TILLY,0.0,2018-01-16 00:00:00,13.0
2018-01-28 00:00:00,BOLLNÄS,3,WEST WING,0.0,2018-01-20 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,4,ALVENA UNI,0.0,2017-12-31 00:00:00,4.0
2018-01-28 00:00:00,BOLLNÄS,4,AMAZING LA MARC,0.0,2018-01-14 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,4,DASHING KIMBERLEY,0.0,2018-01-15 00:00:00,3.0
2018-01-28 00:00:00,BOLLNÄS,4,FERTILIZE LAUNCHER,0.0,2018-01-20 00:00:00,13.0
2018-01-28 00:00:00,BOLLNÄS,4,LACQUER AND LACE,0.0,2017-12-25 00:00:00,3.0
2018-01-28 00:00:00,BOLLNÄS,4,TRICIA,0.0,2018-01-20 00:00:00,2.0
2018-01-28 00:00:00,BOLLNÄS,4,U.BERGS OPPZI,0.0,2018-01-17 00:00:00,6.0
2018-01-28 00:00:00,BOLLNÄS,6,CANADIAN ROLLS,0.0,2017-12-29 00:00:00,13.0
2018-01-28 00:00:00,BOLLNÄS,6,DANI BOKO,0.0,2018-01-17 00:00:00,7.0
2018-01-28 00:00:00,BOLLNÄS,6,HIGHWAY PATROLMAN,0.0,2018-01-19 00:00:00,3.0
2018-01-28 00:00:00,BOLLNÄS,6,JORDAN LEE G.L.,0.0,2018-01-20 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,6,MELLBY BRUNELLO,0.0,2018-01-17 00:00:00,3.0
2018-01-28 00:00:00,BOLLNÄS,6,MELLBY CHARMÖREN,0.0,2018-01-10 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,6,ON TRACK PIRAYA,0.0,2018-01-06 00:00:00,1.0
2018-01-28 00:00:00,BOLLNÄS,6,URCHIN,1.0,2017-12-22 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,7,ASSAULT,0.0,2017-12-14 00:00:00,5.0
2018-01-28 00:00:00,BOLLNÄS,7,I'LL FIXIT,0.0,2018-01-09 00:00:00,1.0
2018-01-28 00:00:00,BOLLNÄS,7,LAMINO,0.0,2018-01-06 00:00:00,2.0
2018-01-28 00:00:00,BOLLNÄS,7,TRITON'S ANGEL,0.0,2018-01-21 00:00:00,6.0
2018-01-28 00:00:00,BOLLNÄS,7,YOUNG DA VICI,1.0,2018-01-20 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,1,DAYDREAM RAPIDA,0.0,2018-01-27 00:00:00,14.0
2018-02-03 00:00:00,ÅBY,1,FRIEND OF NATURE,0.0,2018-01-27 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,1,FRISCO FLAME,0.0,2018-01-23 00:00:00,6.0
2018-02-03 00:00:00,ÅBY,1,IAGO ZON,0.0,2018-01-27 00:00:00,7.0
2018-02-03 00:00:00,ÅBY,1,MELLBY DEMON,0.0,2018-01-27 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,1,MR PERFECT,0.0,2018-01-20 00:00:00,5.0
2018-02-03 00:00:00,ÅBY,1,SCARPIA,0.0,2018-01-20 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,1,SUPER PHOTO BOOD,0.0,2018-01-21 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,1,TAFFY,0.0,2018-01-20 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,1,TUDOR KRONOS,1.0,2018-01-19 00:00:00,7.0
2018-02-03 00:00:00,ÅBY,2,HARRI K.,0.0,2018-01-27 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,2,NOUVELLE MADELENE,0.0,2018-01-27 00:00:00,14.0
2018-02-03 00:00:00,ÅBY,2,RONZON FACE,0.0,2018-01-13 00:00:00,6.0
2018-02-03 00:00:00,ÅBY,3,ART ON LINE,0.0,2018-01-27 00:00:00,7.0
2018-02-03 00:00:00,ÅBY,3,BEAR DANCER,0.0,2018-01-22 00:00:00,2.0
2018-02-03 00:00:00,ÅBY,3,BILLY FLYNN,0.0,2018-01-20 00:00:00,7.0
2018-02-03 00:00:00,ÅBY,3,DREAMS TAKE TIME,0.0,2018-01-27 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,3,KADETT C.D.,0.0,2018-01-20 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,3,OLYMPIC KRONOS,0.0,2018-01-13 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,3,ZENIT BRICK,1.0,2018-01-06 00:00:00,2.0
2018-02-03 00:00:00,ÅBY,4,AM I WRONG,0.0,2018-01-10 00:00:00,2.0
2018-02-03 00:00:00,ÅBY,4,BONETE,0.0,2018-01-27 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,4,FAR FAR AWAY,0.0,2017-12-30 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,4,HOT ADVICE,0.0,2018-01-27 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,4,LARAMIE FLOW,0.0,2018-01-27 00:00:00,6.0
2018-02-03 00:00:00,ÅBY,4,VALBORG MARJE,0.0,2018-01-20 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,5,DIORA SOUND,0.0,2018-01-27 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,5,KENDRA SILVIO,0.0,2018-01-27 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,5,MAKERA,0.0,2018-01-13 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,5,MAMASAN,0.0,2018-01-27 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,5,QUEBEC C.D.,0.0,2018-01-16 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,5,TWIN PEAKS,0.0,2018-01-10 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,5,WELL DONE LA MARC,0.0,2018-01-16 00:00:00,14.0
2018-02-03 00:00:00,ÅBY,5,YIPPIE CHIC,0.0,2018-01-18 00:00:00,3.0
2018-02-03 00:00:00,ÅBY,6,BARKEVIOUS MINGO,0.0,2018-01-11 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,6,EMIR LA BROUSSE,0.0,2018-01-27 00:00:00,5.0
2018-02-03 00:00:00,ÅBY,6,HEARTBREAKER V.S.,0.0,2017-12-26 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,6,MASTER CROWE,1.0,2018-01-27 00:00:00,14.0
2018-02-03 00:00:00,ÅBY,6,NANCY AMERICA,0.0,2018-01-13 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,7,BROSA AM,0.0,2018-01-18 00:00:00,2.0
2018-02-03 00:00:00,ÅBY,7,DEMOLITION MAN F.,1.0,2018-01-15 00:00:00,1.0
2018-02-03 00:00:00,ÅBY,7,GLOBAL RACEWAY,0.0,2018-01-24 00:00:00,4.0
2018-02-03 00:00:00,ÅBY,7,IT'S SHOWTIME ZAZ,0.0,2018-01-20 00:00:00,1.0
2018-02-03 00:00:00,ÅBY,7,MELLBY EMERALDS,0.0,2018-01-24 00:00:00,13.0
2018-02-03 00:00:00,ÅBY,7,RAGAZZO DA SOPRA,1.0,2017-12-26 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,1,AUGUSTUS F.,0.0,2018-01-27 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,1,CUPIDO SISU,0.0,2018-01-20 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,1,ISLAND LIFE,0.0,2018-01-20 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,1,JAIRO,1.0,2018-01-27 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,1,JUSTICE ÅS,0.0,2018-01-10 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,1,LINCOLN LAWYER,0.0,2018-01-17 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,1,M.T.INSIDER,0.0,2018-01-20 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,1,NAKODA GOJ,0.0,2018-02-03 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,1,SLIDE SO EASY,0.0,2018-02-03 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,1,SUPER ZANTOS,0.0,2018-02-02 00:00:00,6.0
2018-02-10 00:00:00,SOLVALLA,1,TRINITY LUX,0.0,2018-01-27 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,2,ABANO H.,0.0,2018-01-20 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,2,AISHA SIMONI,0.0,2017-12-30 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,2,DANI BOKO,0.0,2018-01-28 00:00:00,6.0
2018-02-10 00:00:00,SOLVALLA,2,MIND YOUR FACE,0.0,2018-01-20 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,2,MR PERFECTION,0.0,2018-01-31 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,2,NEO NEON,0.0,2018-01-28 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,2,PLATON FACE,0.0,2018-01-13 00:00:00,14.0
2018-02-10 00:00:00,SOLVALLA,2,READY RIBB,1.0,2018-01-24 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,2,ZEUS KARSK,0.0,2018-01-30 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,3,B.B.S.SUGARLIGHT,0.0,2018-01-27 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,3,DREAMS TAKE TIME,0.0,2018-02-03 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,3,EXPLOSIVE DE VIE,0.0,2018-01-28 00:00:00,7.0
2018-02-10 00:00:00,SOLVALLA,3,OLYMPIC KRONOS,0.0,2018-02-03 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,3,ON TRACK PIRATEN,0.0,2018-01-20 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,3,SIR RATZEPUTZ,0.0,2018-01-27 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,3,VÄSTERBOONTHENEWS,0.0,2018-01-27 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,3,WEST WING,0.0,2018-01-28 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,3,ZENIT BRICK,1.0,2018-02-03 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,4,MACHIAVELLI,0.0,2017-12-30 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,4,STARO LEONARDO,0.0,2018-01-13 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,4,TENTACLES,0.0,2018-01-20 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,4,THE REAL STAR,0.0,2018-01-27 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,4,WAFFLE,0.0,2018-01-27 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,5,D.D'S PERSEVERANCE,0.0,2018-01-27 00:00:00,7.0
2018-02-10 00:00:00,SOLVALLA,5,ERIK STING,0.0,2018-01-27 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,5,GLOBAL SCIENCE,0.0,2018-01-27 00:00:00,5.0
2018-02-10 00:00:00,SOLVALLA,5,HARMON BOKO,0.0,2018-01-20 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,5,JAQUES NOIR,0.0,2018-01-20 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,5,JORDAN LEE G.L.,0.0,2018-01-28 00:00:00,14.0
2018-02-10 00:00:00,SOLVALLA,5,TWIGS BRIARD,0.0,2018-01-27 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,5,UPTOTHE CHAPEL,0.0,2018-01-27 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,5,VELVET GIO,0.0,2018-01-27 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,5,VÄSTERBO GROSBOIS,0.0,2018-01-20 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,5,ZORN BRICK,0.0,2018-01-27 00:00:00,14.0
2018-02-10 00:00:00,SOLVALLA,6,BARBARA L.HANOVER,0.0,2018-01-20 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,6,DRAGONDAMOUR SISU,0.0,2018-01-23 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,6,INDOOR VOICES,0.0,2018-01-20 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,6,UNIQUE JUNI,0.0,2017-11-26 00:00:00,13.0
2018-02-10 00:00:00,SOLVALLA,7,FORECAST,0.0,2018-01-31 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,7,HAN HERRED,0.0,2018-01-20 00:00:00,4.0
2018-02-10 00:00:00,SOLVALLA,7,NATIONAL PRINCE,0.0,2018-01-20 00:00:00,1.0
2018-02-10 00:00:00,SOLVALLA,7,NIKY FLAX,0.0,2018-01-13 00:00:00,3.0
2018-02-10 00:00:00,SOLVALLA,7,PERSOS SMOKIE,0.0,2018-01-20 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,7,SAMBUCA KNIGHT,0.0,2018-01-31 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,7,STARO IVY LEAGUE,0.0,2018-01-27 00:00:00,2.0
2018-02-10 00:00:00,SOLVALLA,7,VÄSTERBO EXACT,0.0,2018-01-13 00:00:00,13.0
