datum,avd,startnr,häst,vodds,prob_order,vodds2,prob_ord2,vodds3,prob_ord3,vodds4,prob_ord4
2021-03-13,3,12,MAESTRO CROWE,1.82,1,,,,,,
2021-03-13,4,1,LISTAS TINGE LING,14.19,3,,,,,,
2021-03-13,4,2,TETON SWEET LINDY,12.56,8,,,,,,
2021-03-13,4,3,MISS MONEYPENNY,20.74,12,,,,,,
2021-03-13,4,4,NANDINO ÅS,44.1,14,,,,,,
2021-03-13,4,5,GARCA,10.2,4,,,,,,
2021-03-13,4,6,BEARICECREAM,22.6,11,,,,,,
2021-03-13,4,7,DARAH BIBO,15.7,5,,,,,,
2021-03-13,4,8,WHELK,20.62,7,,,,,,
2021-03-13,4,9,LYX HÅLERYD,6.9,2,,,,,,
2021-03-13,4,11,ARGBIGGAN,21.09,9,,,,,,
2021-03-13,4,12,UP TO ME,23.87,13,,,,,,
2021-03-13,4,13,ALHAMBRA MAIL,2.58,1,,,,,,
2021-03-13,4,14,OFELIA O.E.,37.35,10,,,,,,
2021-03-13,4,15,ZETA KRONOS,18.46,6,,,,,,
2021-03-13,5,1,DARK ANGEL AVENUE,18.65,7,,,,,,
2021-03-13,5,2,CONDIOR,2.76,1,,,,,,
2021-03-13,5,3,MOJO EXPRESS,39.54,10,,,,,,
2021-03-13,5,4,BAT MARKE,30.78,9,,,,,,
2021-03-13,5,5,MANDELA ZON,10.31,3,,,,,,
2021-03-13,5,6,HUGO JOURNEY,35.4,11,,,,,,
2021-03-13,5,7,DON'T BE SO SHY,38.66,12,,,,,,
2021-03-13,5,8,MIRAKEL HÅLERYD,14.85,8,,,,,,
2021-03-13,5,9,YUVARAJ,9.12,4,,,,,,
2021-03-13,5,10,ACTIVIST,12.86,6,,,,,,
2021-03-13,5,11,JOKER BOKO,8.05,5,,,,,,
2021-03-13,5,12,ZEOLIT,5.75,2,,,,,,
2021-03-13,6,1,THENGILL,19.46,11,,,,,,
2021-03-13,6,2,MCGARRET,8.33,4,,,,,,
2021-03-13,6,3,SWEETMAN,9.82,2,,,,,,
2021-03-13,6,4,ECLIPSE AM,8.62,3,,,,,,
2021-03-13,6,5,FINDUS M.,28.4,12,,,,,,
2021-03-13,6,6,SHOWTIMEJACKFLOWER,13.61,8,,,,,,
2021-03-13,6,7,LOVE HÅLERYD,15.75,7,,,,,,
2021-03-13,6,8,DATS SO COOL,14.43,10,,,,,,
2021-03-13,6,9,PHOENIX PHOTO,4.09,1,,,,,,
2021-03-13,6,10,ZINCO JET,12.47,9,,,,,,
2021-03-13,6,11,DOMINIC WIBB,9.78,6,,,,,,
2021-03-13,6,12,GLOBAL WINNER,8.31,5,,,,,,
2021-03-13,7,1,SAHARA PEYOTE,55.59,12,,,,,,
2021-03-13,7,2,VÄSTERBO GROSBOIS,9.61,5,,,,,,
2021-03-13,7,3,NOBEL AMOK,50.89,10,,,,,,
2021-03-13,7,4,HEAVY SOUND,2.76,1,,,,,,
2021-03-13,7,5,APOLLON DE KACY,48.7,11,,,,,,
2021-03-13,7,6,ELIAN WEB,17.47,4,,,,,,
2021-03-13,7,7,NIGHT BRODDE,17.22,8,,,,,,
2021-03-13,7,8,ISLAND LIFE,48.58,9,,,,,,
2021-03-13,7,9,DISCO VOLANTE,6.73,3,,,,,,
2021-03-13,7,10,HANDSOME BRAD,7.25,6,,,,,,
2021-03-13,7,11,SIR HENRY P.HILL,22.34,7,,,,,,
2021-03-13,7,12,ANTONIO TROT,5.38,2,,,,,,
2021-03-20,1,1,QUITE E.WOOD,5.49,5,,,,,,
2021-03-20,1,2,GRINNEBYS ORION,34.22,10,,,,,,
2021-03-20,1,3,MAGIC HAPPENS,24.97,7,,,,,,
2021-03-20,1,4,DWAYNE ZET,2.38,1,,,,,,
2021-03-20,1,5,EXCLUSIVE MATTER,16.76,4,,,,,,
2021-03-20,1,6,HERAKLES,36.38,11,,,,,,
2021-03-20,1,7,G.R.J.'S WOLVERINE,37.41,9,,,,,,
2021-03-20,1,8,RED MILE BRODDE,12.01,3,,,,,,
2021-03-20,1,10,VICTORY LEE,28.88,8,,,,,,
2021-03-20,1,11,ZENZERO JET,7.97,6,,,,,,
2021-03-20,1,12,UPSTATE FACE,6.64,2,,,,,,
2021-03-20,2,1,BAT MARKE,48.19,8,,,,,,
2021-03-20,2,2,ILLFINDMYWAYHOME,4.74,1,,,,,,
2021-03-20,2,3,HÅNA AM,10.97,3,,,,,,
2021-03-20,2,4,BOYCOTT,17.9,5,,,,,,
2021-03-20,2,6,SUAREZ,2.93,2,,,,,,
2021-03-20,2,7,ALOHA CHIP,18.81,7,,,,,,
2021-03-20,2,8,AMORE PASSO V.W.,9.29,10,,,,,,
2021-03-20,2,9,PAPA CROWE,30.96,11,,,,,,
2021-03-20,2,10,JOKER BOKO,8.71,9,,,,,,
2021-03-20,2,11,DRAUPNER,15.03,6,,,,,,
2021-03-20,2,12,PRE CALCULATED,12.03,4,,,,,,
2021-03-20,3,1,HEAVY SOUND,1.82,4,,,,,,
2021-03-20,3,2,ELIAN WEB,9.84,1,,,,,,
2021-03-20,3,3,ISLAND LIFE,16.71,3,,,,,,
2021-03-20,3,4,VAGABOND BI,12.82,2,,,,,,
2021-03-20,3,5,UNION FORCES,23.42,7,,,,,,
2021-03-20,3,6,PARTIZAN FACE,26.32,6,,,,,,
2021-03-20,3,7,LOVER FACE,37.91,8,,,,,,
2021-03-20,3,8,ANTONIO TROT,3.51,5,,,,,,
2021-03-20,4,1,EMMA RAE,19.08,8,,,,,,
2021-03-20,4,2,GEORGIA AM,3.06,1,,,,,,
2021-03-20,4,3,GOLDEN EVASION,53.33,10,,,,,,
2021-03-20,4,4,HONEY JOURNEY,12.53,3,,,,,,
2021-03-20,4,5,BEGUM KRONOS,16.43,6,,,,,,
2021-03-20,4,6,JUST MAKE IT,10.55,7,,,,,,
2021-03-20,4,8,ANNIE FLAME,24.36,9,,,,,,
2021-03-20,4,9,AILIHPHILIA,35.54,12,,,,,,
2021-03-20,4,10,SAONOI,6.44,5,,,,,,
2021-03-20,4,11,JOYFUL TRIX,4.8,2,,,,,,
2021-03-20,4,13,MELLBY EYE CATCHER,38.11,13,,,,,,
2021-03-20,4,14,LOOKS LIKEAQUEEN,34.97,11,,,,,,
2021-03-20,4,15,PAPPAJONNYS ILSE,17.58,4,,,,,,
2021-03-20,5,1,TWIGS GOT U.,6.49,3,,,,,,
2021-03-20,5,2,ASTRONASCENTE ZAC,5.33,1,,,,,,
2021-03-20,5,3,CHOCO GARLINE,13.34,6,,,,,,
2021-03-20,5,4,M.T.OSCAR,4.18,2,,,,,,
2021-03-20,5,5,RUN BRODDE RUN,8.46,5,,,,,,
2021-03-20,5,6,BEAUTY WIND,14.69,4,,,,,,
2021-03-20,5,7,ROTATE,18.4,7,,,,,,
2021-03-20,5,8,CASH COWBOY,21.51,8,,,,,,
2021-03-20,5,9,JORI BOKO,23.0,10,,,,,,
2021-03-20,5,10,MOONEY,9.63,11,,,,,,
2021-03-20,5,11,LE CRACK SOX,22.71,12,,,,,,
2021-03-20,5,12,LEON ZON,22.83,9,,,,,,
2021-03-20,6,1,INERTIAL,15.85,3,,,,,,
2021-03-20,6,2,DIGITAL SUMMIT,2.23,1,,,,,,
2021-03-20,6,3,AD HOC,17.79,4,,,,,,
2021-03-20,6,4,JAGUAR DREAM,7.22,2,,,,,,
2021-03-20,6,5,URGENT CALL,9.13,5,,,,,,
2021-03-20,6,6,PAYET D.E.,26.92,8,,,,,,
2021-03-20,6,7,SHARP DREAM,8.16,6,,,,,,
2021-03-20,6,8,RELIGIOUS,35.26,7,,,,,,
2021-03-20,6,9,MR PERFECTION,20.39,12,,,,,,
2021-03-20,6,10,FELIX V.M.,17.89,10,,,,,,
2021-03-20,6,11,MAJESTIC MAN,37.14,11,,,,,,
2021-03-20,6,12,KAPTAH,22.74,9,,,,,,
2021-03-20,7,1,VIVA LA VIDA FACE,6.43,3,,,,,,
2021-03-20,7,2,TOURZO,63.7,11,,,,,,
2021-03-20,7,3,INGESSON,20.98,9,,,,,,
2021-03-20,7,4,AMIRAL,6.63,2,,,,,,
2021-03-20,7,5,FLASH TEEMER,54.77,10,,,,,,
2021-03-20,7,6,SHE IS CECILIA,43.62,14,,,,,,
2021-03-20,7,7,ARVID S.H.,4.32,1,,,,,,
2021-03-20,7,8,HE'S MARVELOUS,6.24,4,,,,,,
2021-03-20,7,10,TYSON DIMANCHE,25.31,12,,,,,,
2021-03-20,7,11,ELECTRICAL STORM,17.25,6,,,,,,
2021-03-20,7,12,IVORY DI QUATTRO,13.05,7,,,,,,
2021-03-20,7,13,PANAMERA,11.16,5,,,,,,
2021-03-20,7,14,GANYBOY,10.6,8,,,,,,
2021-03-20,7,15,LA GRANGE,57.01,13,,,,,,
2021-03-27,1,1,ENGE EROS,7.65,2,,,,,,
2021-03-27,1,2,LEON ZON,9.19,4,,,,,,
2021-03-27,1,3,JOSEPH BOKO,7.84,1,,,,,,
2021-03-27,1,4,FLEXIBLE LAUNCHER,42.76,11,,,,,,
2021-03-27,1,5,PERE UBU,6.21,3,,,,,,
2021-03-27,1,6,BICC'S AVALON,17.55,8,,,,,,
2021-03-27,1,7,TIMO LANE,4.9,5,,,,,,
2021-03-27,1,8,CASH COWBOY,26.53,10,,,,,,
2021-03-27,1,9,TULLIBARDINE BOE,6.96,6,,,,,,
2021-03-27,1,10,L.L.ROYAL,12.81,9,,,,,,
2021-03-27,1,11,AWESOME KRONOS,11.84,7,,,,,,
2021-03-27,1,12,ARA,47.12,12,,,,,,
2021-03-27,2,1,HULKEN SISU,17.89,6,,,,,,
2021-03-27,2,2,HECTOR SISU,10.9,3,,,,,,
2021-03-27,2,3,FADE TO BLACK ÅS,29.06,8,,,,,,
2021-03-27,2,5,MANNY MUSCLE,2.56,1,,,,,,
2021-03-27,2,6,NO DOUBT,10.51,5,,,,,,
2021-03-27,2,7,FURIES RAIN,23.08,9,,,,,,
2021-03-27,2,8,SIDNEY CELEBER,10.06,7,,,,,,
2021-03-27,2,9,MR MAH CAN,5.23,2,,,,,,
2021-03-27,2,10,AXEL RUDA,7.65,4,,,,,,
2021-03-27,2,11,PHILOSOPHER,50.4,10,,,,,,
2021-03-27,2,12,JEPPAS UNPLUGGED,37.13,11,,,,,,
2021-03-27,3,1,BONE HARD FLASH,21.22,10,,,,,,
2021-03-27,3,2,SOLKATTENS FERRARI,10.65,3,,,,,,
2021-03-27,3,3,PACIFIC KINGDOM,5.67,4,,,,,,
2021-03-27,3,4,ZEOLIT,6.26,1,,,,,,
2021-03-27,3,5,MANDELA ZON,9.2,8,,,,,,
2021-03-27,3,6,LUCKY TRUC,4.48,2,,,,,,
2021-03-27,3,7,CASSIUS IMA,12.23,7,,,,,,
2021-03-27,3,8,YUVARAJ,10.89,9,,,,,,
2021-03-27,3,10,CONDIOR,7.21,5,,,,,,
2021-03-27,3,11,HARVARD STUDENT,30.94,11,,,,,,
2021-03-27,3,12,ZACK BRIS,40.9,6,,,,,,
2021-03-27,4,1,GEORGIA AM,6.29,2,,,,,,
2021-03-27,4,2,TETON SWEET LINDY,9.46,6,,,,,,
2021-03-27,4,3,VÄSTERBO JOLENE,13.07,10,,,,,,
2021-03-27,4,4,LORELEI MARIE,8.33,7,,,,,,
2021-03-27,4,5,DIVERSITY PELLINI,17.08,8,,,,,,
2021-03-27,4,6,BEARICECREAM,10.69,9,,,,,,
2021-03-27,4,7,HAVANA BOKO,10.7,3,,,,,,
2021-03-27,4,8,AMAZON FONT,14.69,4,,,,,,
2021-03-27,4,9,LA PARADETA,42.04,11,,,,,,
2021-03-27,4,10,LUNA NERA DOC,67.57,13,,,,,,
2021-03-27,4,11,XANTHIS DELICIOUS,40.14,12,,,,,,
2021-03-27,4,12,BELUGA WEST,40.17,14,,,,,,
2021-03-27,4,13,CALL ME BRODDA,11.59,5,,,,,,
2021-03-27,4,15,ULTRA BRIGHT,4.39,1,,,,,,
2021-03-27,5,1,UBIQUARIAN FACE,5.01,2,,,,,,
2021-03-27,5,2,MR CLAYTON J.F.,19.04,6,,,,,,
2021-03-27,5,3,MR PERFECTION,16.8,8,,,,,,
2021-03-27,5,4,RALLY HANS,7.48,1,,,,,,
2021-03-27,5,5,GLOBAL UNDECIDED,5.13,3,,,,,,
2021-03-27,5,6,MALKIN,10.09,7,,,,,,
2021-03-27,5,7,REMARKABLE FEET,10.55,5,,,,,,
2021-03-27,5,8,ZIO TOM JET,22.57,10,,,,,,
2021-03-27,5,9,BEARTIME,5.41,4,,,,,,
2021-03-27,5,10,VACQUEYRAS,65.81,11,,,,,,
2021-03-27,5,12,BETTING REBEL,10.05,9,,,,,,
2021-03-27,6,1,SWEETMAN,3.62,1,,,,,,
2021-03-27,6,2,LOVE HÅLERYD,8.54,6,,,,,,
2021-03-27,6,3,UPPER FACE,10.54,4,,,,,,
2021-03-27,6,4,WIND KNIGHT,57.57,10,,,,,,
2021-03-27,6,5,DIGITAL CLASS,22.77,9,,,,,,
2021-03-27,6,6,ECLIPSE AM,12.07,5,,,,,,
2021-03-27,6,7,UPSTATE FACE,17.62,7,,,,,,
2021-03-27,6,8,OXIDIZER,5.4,3,,,,,,
2021-03-27,6,9,TIGER MARKE,45.06,11,,,,,,
2021-03-27,6,10,RACING RIBB,17.42,8,,,,,,
2021-03-27,6,11,I'LL FIXIT,40.37,12,,,,,,
2021-03-27,6,12,PHOENIX PHOTO,5.01,2,,,,,,
2021-03-27,7,1,HIGHSPEED CALL,60.49,11,,,,,,
2021-03-27,7,2,HANDSOME BRAD,2.77,2,,,,,,
2021-03-27,7,3,VÄSTERBO GROSBOIS,20.71,8,,,,,,
2021-03-27,7,4,ISLAND LIFE,25.84,7,,,,,,
2021-03-27,7,5,DISCO VOLANTE,7.36,1,,,,,,
2021-03-27,7,6,ANTONIO TROT,11.08,6,,,,,,
2021-03-27,7,7,SORBET,3.76,3,,,,,,
2021-03-27,7,8,FLORIS BALDWIN,14.72,5,,,,,,
2021-03-27,7,9,HAWK CLIFF,34.96,10,,,,,,
2021-03-27,7,10,ON TRACK PIRATEN,11.44,4,,,,,,
2021-03-27,7,11,HAZARD BOKO,36.11,9,,,,,,
2021-03-27,7,12,SUPER ZANTOS,89.19,12,,,,,,
2021-04-03,1,1,GALANT SISU,2.55,2,2.43,2.0,2.36,2.0,1.92,2.0
2021-04-03,1,2,SUNDAY SONATA,27.65,6,26.88,6.0,24.92,6.0,23.0,1.0
2021-04-03,1,3,DARAH BIBO,3.42,1,3.39,1.0,3.21,1.0,3.38,5.0
2021-04-03,1,4,BELUGA WEST,18.06,5,18.69,5.0,20.47,5.0,21.98,4.0
2021-04-03,1,5,INDIAN FRONT,24.1,8,29.02,8.0,33.75,8.0,49.31,6.0
2021-04-03,1,6,ALICIA BORE,47.28,9,49.01,9.0,41.4,9.0,56.55,9.0
2021-04-03,1,7,DIVANE GODIVA,8.55,3,8.08,3.0,8.1,3.0,10.52,3.0
2021-04-03,1,8,HICKOMISSCHAMPAGNE,37.63,7,45.27,7.0,55.65,7.0,86.41,7.0
2021-04-03,1,9,APPALOOSA,6.27,4,6.61,4.0,7.51,4.0,8.8,8.0
2021-04-03,1,10,LOOKS LIKEAQUEEN,27.97,10,33.04,10.0,37.21,10.0,54.71,10.0
2021-04-03,2,1,TRIX FOR FREE,7.77,4,7.72,4.0,7.75,4.0,6.65,5.0
2021-04-03,2,2,MÄSTARNAS MÄSTARE,8.91,5,8.78,5.0,8.85,5.0,16.94,7.0
2021-04-03,2,3,DIGITAL PROCESS,37.52,12,38.66,12.0,38.63,12.0,96.68,8.0
2021-04-03,2,4,SOBEL NILS,12.63,6,13.03,6.0,12.74,6.0,21.05,6.0
2021-04-03,2,5,VAN GILS,5.49,3,5.23,3.0,5.34,3.0,4.77,2.0
2021-04-03,2,6,GLOBAL BERGKAMP,5.55,1,5.61,1.0,5.65,1.0,3.53,1.0
2021-04-03,2,7,FLASH FIRE,75.36,11,78.09,11.0,77.31,11.0,192.18,9.0
2021-04-03,2,8,HAPPY FEW,13.61,8,13.24,8.0,12.59,8.0,8.92,4.0
2021-04-03,2,9,DARK ANGEL AVENUE,41.59,9,42.99,9.0,41.54,9.0,113.28,11.0
2021-04-03,2,10,PAPA CROWE,47.4,10,47.48,10.0,47.03,10.0,76.16,12.0
2021-04-03,2,11,KATTIS J.BOKO,9.97,7,10.18,7.0,10.5,7.0,18.4,10.0
2021-04-03,2,12,JOKER OF STEEL,4.22,2,4.31,2.0,4.26,2.0,4.45,3.0
2021-04-03,3,1,FABULOUS IXI,53.22,15,53.55,15.0,50.33,15.0,101.61,11.0
2021-04-03,3,2,RADO S.W.,57.08,14,56.97,14.0,58.19,14.0,134.14,8.0
2021-04-03,3,3,FLYBURY AM,73.88,10,75.13,10.0,76.11,10.0,181.05,7.0
2021-04-03,3,4,DONOVAN HALL,18.63,5,18.83,5.0,18.66,5.0,36.43,10.0
2021-04-03,3,5,QUITE SPECIAL,7.83,3,7.89,3.0,7.86,3.0,6.64,3.0
2021-04-03,3,6,ECUPOS AHLA,54.91,11,55.8,11.0,55.79,11.0,101.09,12.0
2021-04-03,3,7,ROCKY BEAR,18.24,6,18.13,6.0,18.42,6.0,27.82,6.0
2021-04-03,3,8,GRAVITY PACE,12.96,4,12.46,4.0,11.89,4.0,11.14,4.0
2021-04-03,3,9,UNIT BRODDE,7.36,2,7.36,2.0,7.36,2.0,5.2,2.0
2021-04-03,3,10,FOX DRAGON,23.93,9,24.36,9.0,24.32,9.0,26.06,13.0
2021-04-03,3,11,PADRON KLOSTER,99.99,12,99.99,12.0,99.99,12.0,128.76,15.0
2021-04-03,3,12,LEE SÅNNA,81.38,13,81.17,13.0,84.11,13.0,214.28,14.0
2021-04-03,3,13,WILDINTENTION ÅS,80.76,8,82.4,8.0,84.18,8.0,147.64,9.0
2021-04-03,3,14,STAR KEEPER,71.56,7,73.22,7.0,70.67,7.0,88.81,5.0
2021-04-03,3,15,FARLANDER AM,1.75,1,1.75,1.0,1.75,1.0,1.72,1.0
2021-04-03,4,1,STÅHLEBOS KING,28.78,11,29.59,10.0,27.76,10.0,51.6,9.0
2021-04-03,4,2,TWIGS GOT U.,4.53,2,4.57,2.0,3.97,2.0,4.58,1.0
2021-04-03,4,3,CLAW,16.51,5,16.4,5.0,15.3,5.0,11.73,4.0
2021-04-03,4,4,DONTLOOSEMEMATE,51.96,10,52.3,11.0,57.8,11.0,62.56,6.0
2021-04-03,4,5,A SECRET WORD,26.82,7,26.7,8.0,28.22,8.0,26.19,7.0
2021-04-03,4,6,SCORPION'S MADNESS,14.56,6,14.78,6.0,15.46,6.0,26.57,8.0
2021-04-03,4,7,SUAREZ,2.79,1,2.78,1.0,2.87,1.0,2.25,2.0
2021-04-03,4,8,GANGNAM STYLE K.,47.67,8,48.84,9.0,52.55,9.0,71.67,10.0
2021-04-03,4,9,SHAPES,7.68,4,7.5,4.0,7.89,4.0,8.65,3.0
2021-04-03,4,10,NAIRAJAH,12.38,9,12.36,7.0,12.61,7.0,13.99,11.0
2021-04-03,4,11,GLOBAL WORKAHOLIC,31.26,12,31.66,12.0,34.56,12.0,45.99,12.0
2021-04-03,4,12,AWESOME KRONOS,8.65,3,8.68,3.0,9.46,3.0,10.4,5.0
2021-04-03,5,1,TOURNADO DREAM,17.31,8,17.41,8.0,17.34,8.0,22.51,4.0
2021-04-03,5,2,KICK THE DUST ÅS,4.06,2,3.95,2.0,3.98,2.0,2.53,6.0
2021-04-03,5,4,ARAPAHO GHOSTDANCE,8.89,4,8.93,4.0,8.82,4.0,10.91,5.0
2021-04-03,5,5,ZLATAN KNICK,3.12,1,3.14,1.0,3.14,1.0,2.92,2.0
2021-04-03,5,6,INSPECTOR,6.4,3,6.49,3.0,6.46,3.0,7.2,1.0
2021-04-03,5,7,FRITJOF,13.22,5,13.26,5.0,13.2,5.0,15.82,3.0
2021-04-03,5,8,CROSSFIRE SIMONI,44.72,9,45.33,9.0,45.89,9.0,66.86,7.0
2021-04-03,5,9,INGEMAR PALEMA,31.05,11,31.04,11.0,29.49,11.0,45.39,10.0
2021-04-03,5,10,PAX,92.69,10,92.36,10.0,89.23,10.0,193.1,11.0
2021-04-03,5,11,IT'S TIME,34.71,7,35.0,7.0,35.93,7.0,61.78,8.0
2021-04-03,5,12,BONNY BOY,8.67,6,8.72,6.0,9.14,6.0,21.98,9.0
2021-04-03,6,1,SPEEDY FACE,11.73,5,11.73,5.0,12.22,5.0,11.17,8.0
2021-04-03,6,2,ELDORADO B.,8.21,6,8.15,6.0,8.2,6.0,7.54,2.0
2021-04-03,6,3,ADDE S.H.,29.94,10,29.99,10.0,30.19,10.0,37.29,4.0
2021-04-03,6,4,TYCOON CONWAY HALL,7.87,2,7.87,2.0,7.57,2.0,9.85,7.0
2021-04-03,6,6,GENERAAL BIANCO,6.7,4,6.7,4.0,6.61,4.0,4.1,1.0
2021-04-03,6,7,STOLETHESHOW,3.76,1,3.76,1.0,3.57,1.0,3.32,6.0
2021-04-03,6,8,DIAMANTEN,7.49,7,7.51,7.0,7.94,7.0,12.75,3.0
2021-04-03,6,9,HARRAN BOKO,7.23,3,7.27,3.0,7.68,3.0,9.38,5.0
2021-04-03,6,10,MELLBY DRAKE,46.12,11,47.16,11.0,48.08,11.0,67.42,9.0
2021-04-03,6,11,KICK OFF CLASSIC,48.3,9,46.65,9.0,45.6,9.0,45.37,11.0
2021-04-03,6,12,HICKOTHEPOOH,12.31,8,12.29,8.0,12.61,8.0,16.47,10.0
2021-04-03,7,1,RESPLENDENT,26.57,9,24.74,9.0,25.5,9.0,80.65,12.0
2021-04-03,7,2,PEONY,11.5,5,11.39,5.0,11.55,5.0,9.08,4.0
2021-04-03,7,3,ENVY SECRET,23.28,8,22.99,8.0,21.81,8.0,34.76,5.0
2021-04-03,7,4,KIRSI BOKO,8.5,2,8.56,2.0,8.41,2.0,3.64,1.0
2021-04-03,7,5,KAILUA BOKO,4.47,1,4.49,1.0,4.4,1.0,5.44,3.0
2021-04-03,7,6,CARAMELLE T.T.,5.51,4,5.63,4.0,5.84,4.0,8.05,6.0
2021-04-03,7,7,GRACE GAMBLE,36.46,12,37.29,12.0,38.57,12.0,58.59,10.0
2021-04-03,7,8,MIRIAM HÅLERYD,24.05,10,22.49,10.0,21.96,10.0,36.79,11.0
2021-04-03,7,9,MAGGIORE,8.15,6,8.21,6.0,8.32,6.0,10.03,8.0
2021-04-03,7,11,ÅSANNA STARLINE,30.83,11,31.11,11.0,31.91,11.0,59.95,13.0
2021-04-03,7,13,ANICE CAKE,50.45,13,50.37,13.0,48.84,13.0,104.05,7.0
2021-04-03,7,14,EIGHT HOUR,5.49,3,5.48,3.0,5.48,3.0,4.61,2.0
2021-04-03,7,15,ALMOND PASTE,16.3,7,16.26,7.0,15.92,7.0,17.34,9.0
2021-04-04,1,1,CAIPIRINHA RAZZ,22.71,7,26.0,7.0,27.89,7.0,28.8,7.0
2021-04-04,1,2,CHOCO GARLINE,12.55,4,13.35,4.0,11.28,4.0,11.68,4.0
2021-04-04,1,3,ROCKY RAUK,38.5,9,44.34,10.0,57.09,10.0,74.63,11.0
2021-04-04,1,4,MARRE'S DREAMBOY,7.28,2,5.98,2.0,5.79,2.0,5.68,2.0
2021-04-04,1,5,KNOWWHENTOHOLD'EM,37.1,8,43.01,9.0,47.52,9.0,63.58,9.0
2021-04-04,1,6,ASTRONASCENTE ZAC,2.24,1,2.21,1.0,2.38,1.0,2.37,1.0
2021-04-04,1,7,MIO FLASH,12.58,6,14.09,6.0,14.75,6.0,14.11,6.0
2021-04-04,1,8,ZENONE BAR,64.54,11,68.25,11.0,80.18,11.0,88.56,12.0
2021-04-04,1,9,ICELAND RADIO,9.83,5,10.14,5.0,9.01,5.0,7.94,5.0
2021-04-04,1,10,POWER BLASTER,7.06,3,7.02,3.0,7.34,3.0,7.25,3.0
2021-04-04,1,11,B.B.S.DAY DREAM,36.92,12,45.79,12.0,21.27,12.0,31.33,10.0
2021-04-04,1,12,PRINCE KNIGHT,18.9,10,19.6,8.0,20.26,8.0,19.13,8.0
2021-04-04,2,1,AILIHPHILIA,25.96,8,27.59,9.0,27.94,9.0,56.91,9.0
2021-04-04,2,2,HARVARD STUDENT,6.8,1,6.98,3.0,6.76,2.0,6.11,1.0
2021-04-04,2,3,SHE FOLLOW ME,17.02,6,17.56,5.0,18.15,5.0,19.77,5.0
2021-04-04,2,4,LA MAURESQUE,21.24,5,19.88,6.0,17.87,6.0,20.07,6.0
2021-04-04,2,5,DAUGHTEROFDARKNESS,37.21,13,38.67,13.0,40.39,13.0,74.45,13.0
2021-04-04,2,6,HUNDREDPROCENT UP,23.6,12,23.22,12.0,26.81,12.0,34.96,12.0
2021-04-04,2,7,OTTILIA FRI,20.25,9,20.38,8.0,19.9,8.0,21.71,8.0
2021-04-04,2,8,QEEN ROC,7.87,4,7.92,4.0,7.47,4.0,6.1,4.0
2021-04-04,2,9,BE THE ONE,25.23,10,23.37,10.0,25.8,10.0,35.53,10.0
2021-04-04,2,10,ISA,14.11,7,14.41,7.0,14.22,7.0,13.64,7.0
2021-04-04,2,11,BEAUTY WIND,4.42,2,4.19,1.0,4.45,3.0,4.81,3.0
2021-04-04,2,12,HIGHSURPRISE LADAY,39.85,14,41.2,14.0,44.14,14.0,87.55,14.0
2021-04-04,2,13,LOVE NO PAIN,4.07,3,4.17,2.0,4.02,1.0,3.34,2.0
2021-04-04,2,14,STELLA PONA,29.74,11,31.1,11.0,31.95,11.0,42.03,11.0
2021-04-04,3,1,VIKENS EASY,51.08,11,55.47,11.0,56.89,11.0,140.86,11.0
2021-04-04,3,2,MOJO EXPRESS,13.56,6,13.49,6.0,13.54,6.0,16.4,6.0
2021-04-04,3,3,EPIMETHEUS,3.98,2,4.33,2.0,4.19,2.0,3.62,3.0
2021-04-04,3,4,GLOBAL ATTENTION,4.93,3,3.74,3.0,3.76,3.0,3.54,1.0
2021-04-04,3,5,GRETA JOURNEY,17.88,7,18.58,7.0,19.2,7.0,26.75,7.0
2021-04-04,3,6,ART BROWN,6.62,4,7.16,4.0,7.36,4.0,8.5,4.0
2021-04-04,3,7,XTRA G.T.,39.76,9,42.73,9.0,45.65,9.0,106.33,9.0
2021-04-04,3,8,STIERNHÖÖKS SIRI,25.04,10,26.31,10.0,25.67,10.0,47.63,10.0
2021-04-04,3,9,JAGUAR C.BOKO,38.82,12,42.7,12.0,42.78,12.0,87.66,12.0
2021-04-04,3,10,DIGITAL EYE,5.66,1,6.2,1.0,6.15,1.0,4.41,2.0
2021-04-04,3,11,HÅNA AM,20.55,8,20.09,8.0,20.96,8.0,25.72,8.0
2021-04-04,3,12,CRANK,9.28,5,10.16,5.0,10.01,5.0,11.21,5.0
2021-04-04,4,1,ARRAGON,20.0,11,22.21,11.0,23.86,11.0,53.77,12.0
2021-04-04,4,2,GULI GLÖD,99.99,8,99.99,8.0,99.99,9.0,269.63,9.0
2021-04-04,4,3,ORVAR MOLLYN,7.83,3,8.51,3.0,9.12,3.0,10.58,3.0
2021-04-04,4,4,HUGO BÄCK,41.62,14,44.66,14.0,49.0,14.0,83.47,10.0
2021-04-04,4,5,GRISLEFAKSEN G.L.,16.85,4,17.62,4.0,14.99,5.0,18.76,5.0
2021-04-04,4,6,EMIL MOLLYN,20.02,9,21.64,9.0,23.8,7.0,42.84,7.0
2021-04-04,4,7,MINE,25.52,10,18.98,10.0,20.51,10.0,30.02,11.0
2021-04-04,4,8,MÅNLYKKE A.M.,1.8,1,1.73,1.0,1.68,1.0,1.63,1.0
2021-04-04,4,9,GULI RUBIN,23.64,6,25.36,6.0,28.18,6.0,39.59,6.0
2021-04-04,4,10,TANGEN PIRIL,81.7,13,90.68,13.0,96.34,13.0,217.12,14.0
